categoria,Jugador,puntos,asistencias,rebotes,libres,dobles,triples,robos,score_global,Partidos_Jugados,Rank_puntos_Categoria,Rank_asistencias_Categoria,Rank_rebotes_Categoria,Rank_libres_Categoria,Rank_dobles_Categoria,Rank_triples_Categoria,Rank_robos_Categoria,Rank_score_global_Categoria,Torneo,picture
PRIMERA C,MARTIN ERRIPA,0.6666666666666666,0.3333333333333333,2.6666666666666665,0.0,0.3333333333333333,0.0,0.3333333333333333,4.0,3,101,32,67,36,53,32,32,125,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/hex9tmkSAfUc7Q39KGcn6W.jpg
PRIMERA C,MARTIN LUCIANO ALE,10.25,2.25,7.5,2.75,3.0,0.5,1.0,21.0,4,29,9,21,9,21,24,24,26,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/mUuS9Y9DKYcQ3HC376qzPq.jpg
PRIMERA C,MARTIN PILOSOFF,2.0,0.0,0.5,0.0,1.0,0.0,2.5,5.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/v2MDc4cWs4YXiZthwA6Ku2.jpg
PRIMERA C,MARTIN RINCON,5.5,0.0,2.5,0.5,1.0,1.0,0.5,8.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,MARTIN SANUNI,9.0,1.0,2.0,2.0,2.0,1.0,0.0,12.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,MATEO BANUS,28.0,1.0,1.0,2.0,10.0,2.0,0.0,30.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/u7NQfsL8gteZ3T7CaSF1oJ.jpg
PRIMERA C,MATEO CAMBERO,5.333333333333333,1.0,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0,9.333333333333334,3,64,22,74,26,41,22,24,90,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,MATEO MARCO BRERO,7.75,1.25,2.75,0.5,2.5,0.75,0.75,12.5,4,46,19,66,29,26,21,26,71,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/tecu1q1Z4vg4AyzLwAN8jf.jpg
PRIMERA C,MATEO SEBASTIAN MIRANDA,1.5,1.5,2.5,0.0,0.0,0.5,1.0,6.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,MATEO VAZQUEZ,9.5,1.5,7.5,0.5,4.5,0.0,1.0,19.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/6QV31pFsT22KUbnV4QcLvH.jpg
PRIMERA C,MATIAS BASTIAN,14.5,1.0,6.5,2.0,4.0,1.5,1.5,23.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/admRL2JH782uxYWDZ9AQkJ.jpg
PRIMERA C,MATIAS CWIK,1.0,0.25,2.25,0.0,0.5,0.0,0.5,4.0,4,99,33,72,36,51,32,30,125,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/utMi84nH7LgDXGmhSv2ZZx.jpg
PRIMERA C,MATIAS DI LISCIA,2.25,0.0,2.5,0.0,0.0,0.75,0.25,5.0,4,87,36,69,36,56,21,33,120,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,MATIAS EZEQUIEL BUSTOS,6.5,1.6666666666666667,4.666666666666667,0.8333333333333334,1.3333333333333333,1.0,1.1666666666666667,14.0,6,55,14,46,23,41,18,22,59,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/7rnARJ34Ct9fDLa6uTtBhZ.jpg
PRIMERA C,MATIAS FAINMAN,4.0,2.0,7.0,0.0,2.0,0.0,1.0,14.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/rZgz7HKWQHPjmg8a7W5sL4.jpg
PRIMERA C,MATIAS GALLO,15.666666666666666,5.333333333333333,7.333333333333333,2.6666666666666665,2.0,3.0,3.3333333333333335,31.666666666666668,3,9,1,22,10,33,3,1,2,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/mvYoV2e3SGHg8KeBY25ZB2.jpg
PRIMERA C,MATIAS GASTON ROBLES,7.0,2.0,3.0,0.0,2.0,1.0,0.0,12.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,MATIAS LANDSBERG,3.5,0.5,1.0,0.0,1.0,0.5,0.5,5.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/3EkL2DnifoZXatgGvuJYmP.jpg
PRIMERA C,MAURO ISAIA,3.75,1.5,10.0,0.75,1.5,0.0,1.25,16.5,4,76,16,7,25,39,32,20,42,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,MAURO NICOLAS SANTIN,4.0,0.5,4.0,0.5,1.75,0.0,1.25,9.75,4,74,30,51,29,36,32,20,88,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/oc34NiB8CCFqpsNsVnWkiY.jpg
PRIMERA C,MAURO OSORES,2.8,0.0,5.6,0.4,0.6,0.4,0.4,8.8,5,83,36,36,30,50,26,31,92,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/dRyrMZSTJ29nsKfMXs8EKd.jpg
PRIMERA C,MAX ROLLER,5.5,2.0,3.5,0.0,0.5,1.5,0.5,11.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/o4ZKANzvsHWMPEeVj1yuZc.jpg
PRIMERA C,MAXIMILIANO BELZA,10.0,2.6666666666666665,5.333333333333333,0.3333333333333333,1.3333333333333333,2.3333333333333335,2.6666666666666665,20.666666666666668,3,30,5,39,31,41,5,4,27,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,MAXIMILIANO BERON,5.0,0.0,7.5,0.0,2.5,0.0,0.5,13.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,MAYOCHI RENZO,4.666666666666667,2.6666666666666665,2.6666666666666665,1.0,1.3333333333333333,0.3333333333333333,1.3333333333333333,11.333333333333334,3,68,5,67,22,41,27,18,78,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/roYcMW97WTmjWRQHFx1SdX.jpg
PRIMERA C,NAHUEL HORACIO MARIN MARIN,3.25,1.0,2.75,0.75,1.25,0.0,0.25,7.25,4,81,22,66,25,42,32,33,104,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/mUuS9Y9DKYcQ3HC376qzPq.jpg
PRIMERA C,NATAN SIMON,5.25,0.75,7.5,1.75,1.75,0.0,2.0,15.5,4,66,25,21,15,36,32,10,47,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,NAZARENO VALCARCE,7.666666666666667,0.6666666666666666,2.0,2.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,10.666666666666666,3,47,27,74,14,28,27,32,81,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,NELSON OLIVEROS,3.0,0.0,8.0,1.0,1.0,0.0,1.0,12.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,NICOLAS ALVAREZ,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,NICOLAS CHAMO,8.0,1.0,4.0,2.0,3.0,0.0,1.3333333333333333,14.333333333333334,3,44,22,51,14,21,32,18,56,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/wwE3UvYfFoCqCQBt2RcDwq.jpg
PRIMERA C,NICOLAS CORRA SAURE,3.25,1.0,3.25,0.75,1.25,0.0,0.75,8.25,4,81,22,62,25,42,32,26,98,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/g57t4FoYMKkD8CFviXuxiC.jpg
PRIMERA C,NICOLAS EIDEM,2.0,0.0,5.0,0.0,1.0,0.0,0.0,7.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,NICOLAS FEIGUELBLAT,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.5,4,106,36,82,36,56,32,33,136,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,NICOLAS FERNANDEZ,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,NICOLAS GABRIEL FERRERO NORRIS,19.0,4.0,11.5,1.5,6.5,1.5,3.5,38.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,NICOLAS GLOGER,9.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0,13.666666666666666,3,35,18,71,26,37,10,24,62,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,NICOLAS GRASSO,7.5,2.0,6.75,1.5,2.25,0.5,0.75,17.0,4,48,11,24,17,29,24,26,41,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/haERezJQAfXsfKc4TPfccT.jpg
PRIMERA C,NICOLAS JAIME,0.5,1.0,0.0,0.5,0.0,0.0,1.0,2.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/gN93ixDg5xUy1QJUixSVtD.jpg
PRIMERA C,NICOLAS LEIGBORIN,11.0,1.0,8.5,0.0,5.5,0.0,1.5,22.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/mfspf9XuTvhTTQ7nJzPrty.jpg
PRIMERA C,NICOLAS MARTIN YEGROS,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,NICOLAS MATIAS SUAREZ,3.5,1.5,2.0,0.5,1.5,0.0,0.5,7.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,NICOLAS MATIAS WILSON,7.666666666666667,2.0,8.666666666666666,2.3333333333333335,2.6666666666666665,0.0,1.0,19.333333333333332,3,47,11,13,12,24,32,24,30,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,NICOLAS MIRANDA,2.0,1.0,4.0,0.0,1.0,0.0,1.6666666666666667,8.666666666666666,3,90,22,51,36,44,32,14,93,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/4RcWMPjvEJhZUTU42MVjX7.jpg
PRIMERA C,NICOLAS MOLINA,0.6,0.4,2.4,0.2,0.2,0.0,0.6,4.0,5,102,31,70,34,55,32,29,125,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,NICOLAS SILVA,4.5,0.25,3.25,1.0,1.75,0.0,0.5,8.5,4,70,33,62,22,36,32,30,95,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,NICOLAS VARELA,5.0,0.5,3.0,1.0,2.0,0.0,0.0,8.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,NICOLAS ZUCCONI,0.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/rpracwrdDh1XwZ9FFA2N9g.jpg
PRIMERA C,OCTAVIO LASALA,15.0,1.0,5.0,2.0,5.0,1.0,1.0,22.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/htMfuc3cBiDWxYwia2mmnK.jpg
PRIMERA C,OLAF MADRID,19.5,2.5,7.75,3.0,2.25,4.0,1.5,31.25,4,1,7,19,8,29,2,16,4,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,OSCAR PORTES,2.0,1.0,2.75,0.0,0.25,0.5,1.0,6.75,4,90,22,66,36,54,24,24,108,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,OSVALDO EZEQUIEL LOPEZ PACHECO,4.5,0.0,3.5,0.5,2.0,0.0,0.0,8.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,"OTAZUA, MARIANO",0.75,0.0,1.5,0.0,0.0,0.25,0.0,2.25,4,100,36,77,36,56,28,36,133,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,PABLO BURDISSO,1.6666666666666667,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.0,5.666666666666667,3,93,22,65,36,53,27,36,116,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,PABLO ORMENO,2.3333333333333335,0.3333333333333333,2.6666666666666665,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,6.0,3,86,32,67,36,49,27,28,114,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,"PAGEZ, DANTE ALAN",0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/dyAxe1zySaH2hw4H5xAAqh.jpg
PRIMERA C,PALAZZO GONZALO,1.1666666666666667,0.16666666666666666,3.1666666666666665,0.0,0.3333333333333333,0.16666666666666666,0.0,4.5,6,98,35,64,36,53,30,36,123,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/dRyrMZSTJ29nsKfMXs8EKd.jpg
PRIMERA C,PATRICIO ROMERO,7.333333333333333,1.6666666666666667,7.666666666666667,0.0,3.6666666666666665,0.0,0.6666666666666666,17.333333333333332,3,49,14,20,36,16,32,28,39,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,PAULO LOPEZ,11.0,1.5,8.5,2.0,4.5,0.0,0.0,21.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,PEDRO SANTIAGO BALOR,5.0,1.5,5.0,0.25,0.5,1.25,1.0,12.5,4,67,16,43,33,51,16,24,71,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,"PENNINI, FRANCO",1.3333333333333333,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,4.0,3,96,27,76,31,56,27,32,125,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,PLINIO PRADO,0.6,0.0,2.0,0.2,0.2,0.0,0.0,2.6,5,102,36,74,34,55,32,36,131,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/dhx8gttqirEo4p8KUhSgd6.jpg
PRIMERA C,RAFAEL ESCUR,4.333333333333333,0.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,0.3333333333333333,1.0,7.333333333333333,3,71,32,76,36,37,27,24,103,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,RAJCH NICOLAS,3.5,0.5,5.5,1.0,0.5,0.5,0.0,9.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,RAMIRO BODNAR,4.6,0.8,4.4,0.0,0.8,1.0,0.8,10.6,5,69,24,48,36,47,18,25,82,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,RAMIRO GAITAN,1.3333333333333333,0.0,3.3333333333333335,0.0,0.6666666666666666,0.0,0.0,4.666666666666667,3,96,36,61,36,49,32,36,122,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/rKDPNFoMVA7ASkC8ebQcVt.jpg
PRIMERA C,RECKE DYLAN EIAN,3.8,1.6,6.2,0.0,0.4,1.0,0.6,12.2,5,75,15,31,36,52,18,29,73,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/dRyrMZSTJ29nsKfMXs8EKd.jpg
PRIMERA C,RECKE ERIC AXEL,7.333333333333333,2.0,5.166666666666667,1.1666666666666667,2.3333333333333335,0.5,0.6666666666666666,15.166666666666666,6,49,11,42,21,28,24,28,50,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/dRyrMZSTJ29nsKfMXs8EKd.jpg
PRIMERA C,"RIAT, FACUNDO",0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/vMh6tMpdt679GTkoHsJfHs.jpg
PRIMERA C,RODOLFO CORONEL,0.0,0.5,1.5,0.0,0.0,0.0,0.5,2.5,4,106,30,77,36,56,32,30,132,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/6gWTpLC5Hs5FCmdtoY1cEr.jpg
PRIMERA C,RODRIGO EXEQUIEL HEREDIA,0.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,RODRIGO GARCIA,7.0,2.6666666666666665,10.0,0.3333333333333333,2.3333333333333335,0.6666666666666666,1.0,20.666666666666668,3,51,5,7,31,28,22,24,27,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/tHxqbMXa9TNBN3sg4pGEw5.jpg
PRIMERA C,RODRIGO LACONTE,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,1.6666666666666667,3,101,32,81,36,53,32,32,135,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,ROMAN GALIMIDI,2.3333333333333335,1.3333333333333333,2.0,0.3333333333333333,1.0,0.0,1.3333333333333333,7.0,3,86,18,74,31,44,32,18,106,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/5KA5WUB9gUwEyTYEfwDkig.jpg
PRIMERA C,ROSENDE FACUNDO,4.333333333333333,1.1666666666666667,4.666666666666667,0.5,0.6666666666666666,0.8333333333333334,0.16666666666666666,10.333333333333334,6,71,21,46,29,49,19,35,84,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/dRyrMZSTJ29nsKfMXs8EKd.jpg
PRIMERA C,"RUCCI, FEDERICO",13.2,1.0,9.0,2.0,2.6,2.0,0.4,23.6,5,19,22,11,14,25,8,31,18,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,RUSSO MARIANO,8.0,2.0,4.666666666666667,2.0,2.5,0.3333333333333333,1.8333333333333333,16.5,6,44,11,46,14,26,27,11,42,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/dRyrMZSTJ29nsKfMXs8EKd.jpg
PRIMERA C,SANTIAGO DEGLEVE,4.0,0.0,4.0,0.0,2.0,0.0,0.0,8.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,SANTIAGO FERNANDEZ,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/1cqZEsJMkWEdehzonNsiBS.jpg
PRIMERA C,SANTIAGO FERRONI,1.0,0.0,2.5,0.0,0.5,0.0,0.0,3.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/4KPYRhYA5TV5QYxKw2MuAz.jpg
PRIMERA C,SANTIAGO HERNAN BRITEZ,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/c6giixsiwLUuKyd1AzPXq3.jpg
PRIMERA C,SANTIAGO IGLESIAS LOPEZ,6.333333333333333,1.0,4.333333333333333,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.0,12.666666666666666,3,57,22,49,26,28,27,24,70,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/k41z6HSJFcqa9oJeKj2HEV.jpg
PRIMERA C,SANTIAGO LEVIN,0.0,5.0,3.0,0.0,0.0,0.0,0.0,8.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,SANTIAGO MANUEL ZARATE,5.666666666666667,0.3333333333333333,3.6666666666666665,0.6666666666666666,2.0,0.3333333333333333,1.0,10.666666666666666,3,61,32,56,26,33,27,24,81,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/6gWTpLC5Hs5FCmdtoY1cEr.jpg
PRIMERA C,SANTIAGO NICOLAS PENA BRIZUELA,14.333333333333334,1.6666666666666667,4.666666666666667,1.6666666666666667,6.333333333333333,0.0,1.3333333333333333,22.0,3,13,14,46,16,2,32,18,21,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,SANTIAGO NUCERA,10.0,1.0,5.0,1.0,0.0,3.0,2.0,18.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,SANTIAGO SERRANO,2.5,0.0,2.5,0.5,1.0,0.0,1.0,6.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,SANTIAGO SILA,2.5,1.0,1.5,0.0,0.5,0.5,0.0,5.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,SANTIAGO TOMAS GARCIA,8.714285714285714,0.5714285714285714,3.5714285714285716,0.2857142857142857,1.8571428571428572,1.5714285714285714,0.7142857142857143,13.571428571428571,7,37,29,58,32,34,12,27,64,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,SANTIAGO WAISMAN,4.0,1.0,10.0,0.0,2.0,0.0,1.0,16.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,SANTINO BENJAMIN PERALTA,2.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,SANTINO PAULETTI,2.0,2.0,5.0,0.0,1.0,0.0,0.0,9.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,"SANTOS, JUAN MANUEL",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,SEBA GALMARINI,14.2,1.4,10.4,2.0,4.0,1.4,1.8,27.8,5,14,17,5,14,14,14,12,9,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/dRyrMZSTJ29nsKfMXs8EKd.jpg
PRIMERA C,SEBASTIAN ACOSTA,4.25,0.25,6.0,1.25,0.75,0.5,1.0,11.5,4,72,33,32,20,48,24,24,77,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/omaaYsca6ivDgRhuLCoanJ.jpg
PRIMERA C,SEBASTIAN DANIEL LOPEZ,5.0,0.0,3.0,0.0,1.0,1.0,0.0,8.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,SEBASTIAN LEAL,0.0,1.5,2.5,0.0,0.0,0.0,0.0,4.0,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,SEBASTIAN SALAS,0.0,1.0,1.5,0.0,0.0,0.0,1.0,3.5,2,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,SEBASTIAN SIRLIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,SEBASTIAN WAIS,7.666666666666667,1.3333333333333333,2.6666666666666665,0.6666666666666666,2.0,1.0,2.0,13.666666666666666,3,47,18,67,26,33,18,10,62,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/u7NQfsL8gteZ3T7CaSF1oJ.jpg
PRIMERA C,SEBASTIAN ZALCMAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,SIMON GOLIA,6.5,1.75,9.0,0.5,3.0,0.0,1.25,18.5,4,55,13,11,29,21,32,20,34,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/defaultPlayer.png
PRIMERA C,SIN NOMBRE,0.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,1,0,0,0,0,0,0,0,0,TORNEO APERTURA 2026,sin foto
PRIMERA C,TADEO RODRIGUEZ ROBLEDO,5.4,0.8,5.8,1.0,2.2,0.0,1.8,13.8,5,63,24,33,22,30,32,12,61,TORNEO APERTURA 2026,https://dum74chhmgug7.cloudfront.net/public/oG83ZRPck4ADiqQhWMaujJ.jpg
