player,puntos_totales,puntos_por_partido,rebotes_totales,rebotes_por_partido,asistencias_totales,asistencias_por_partido,robos_totales,robos_por_partido,faltas_totales,faltas_por_partido,triples_totales,triples_por_partido,dobles_totales,dobles_por_partido,libres_totales,libres_por_partido,score_global,score_global_por_partido,partidos_jugados,participacion_ofensiva_promedio,participacion_defensiva_promedio
Ambrosio Arizu,4,1.3333333333333333,18,6.0,2,0.6666666666666666,1,0.3333333333333333,8,2.6666666666666665,0,0.0,2,0.6666666666666666,0,0.0,25,8.333333333333334,3,0.03594771241830066,0.10491071428571429
Amorbello Joaquin,14,4.666666666666667,6,2.0,2,0.6666666666666666,4,1.3333333333333333,4,1.3333333333333333,1,0.3333333333333333,2,0.6666666666666666,7,2.3333333333333335,26,8.666666666666666,3,0.11267806267806268,0.08731808731808732
Andres Aldo Palomo,5,5.0,3,3.0,0,0.0,0,0.0,4,4.0,1,1.0,1,1.0,0,0.0,8,8.0,1,0.10638297872340426,0.07317073170731707
Andres Elneser,15,5.0,18,6.0,1,0.3333333333333333,4,1.3333333333333333,4,1.3333333333333333,0,0.0,7,2.3333333333333335,1,0.3333333333333333,38,12.666666666666666,3,0.0942622950819672,0.16627776337395214
Andres Mardirosian,31,7.75,20,5.0,0,0.0,4,1.0,9,2.25,8,2.0,3,0.75,1,0.25,55,13.75,4,0.1511938313750397,0.1300577921518571
Andres Márquez,5,2.5,6,3.0,0,0.0,1,0.5,5,2.5,0,0.0,2,1.0,1,0.5,12,6.0,2,0.03968253968253968,0.05551415797317437
Andres Márquez 	,5,1.6666666666666667,5,1.6666666666666667,1,0.3333333333333333,3,1.0,3,1.0,1,0.3333333333333333,1,0.3333333333333333,0,0.0,14,4.666666666666667,3,0.04869154869154869,0.050556361877116596
Andres Quirelli,44,14.666666666666666,6,2.0,6,2.0,6,2.0,5,1.6666666666666667,4,1.3333333333333333,12,4.0,8,2.6666666666666665,62,20.666666666666668,3,0.3102433691618518,0.07493368700265253
Andres Quirelli 	,31,15.5,7,3.5,1,0.5,4,2.0,3,1.5,2,1.0,9,4.5,7,3.5,43,21.5,2,0.21621621621621623,0.07515151515151515
Andrés Agustín Yonamine,0,0.0,6,3.0,0,0.0,1,0.5,5,2.5,0,0.0,0,0.0,0,0.0,7,3.5,2,0.0,0.07765151515151515
Andrés Guinsburg,9,2.25,14,3.5,5,1.25,1,0.25,10,2.5,1,0.25,3,0.75,0,0.0,29,7.25,4,0.07381810897435898,0.08035822309545951
Andrés Villegas,13,6.5,8,4.0,3,1.5,8,4.0,4,2.0,0,0.0,4,2.0,5,2.5,32,16.0,2,0.1458625525946704,0.15892857142857142
Angel Raul Storani,3,3.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,1,1.0,4,4.0,1,0.07142857142857142,0.0196078431372549
Anta Santiago,5,2.5,2,1.0,3,1.5,2,1.0,4,2.0,0,0.0,2,1.0,1,0.5,12,6.0,2,0.08739495798319327,0.046723952738990326
Antonio Barcia,7,1.75,9,2.25,2,0.5,3,0.75,6,1.5,1,0.25,2,0.5,0,0.0,21,5.25,4,0.03689839572192513,0.06366083365164248
Antonio Guerriero,10,10.0,2,2.0,0,0.0,1,1.0,0,0.0,0,0.0,5,5.0,0,0.0,13,13.0,1,0.14705882352941177,0.07894736842105263
Antonio Vila,6,3.0,9,4.5,1,0.5,1,0.5,4,2.0,0,0.0,3,1.5,0,0.0,17,8.5,2,0.06470177886292292,0.09459901800327332
Antu Lima Pagliotto,25,8.333333333333334,20,6.666666666666667,0,0.0,3,1.0,3,1.0,0,0.0,10,3.3333333333333335,5,1.6666666666666667,48,16.0,3,0.15270092226613965,0.19116541353383457
Ara Krikorian,6,3.0,9,4.5,1,0.5,2,1.0,2,1.0,0,0.0,3,1.5,0,0.0,18,9.0,2,0.07291666666666667,0.11625874125874125
Araujo Jorge,11,2.2,13,2.6,4,0.8,10,2.0,8,1.6,0,0.0,4,0.8,3,0.6,38,7.6,5,0.05629984051036683,0.08273407335907337
Ariel Benjamin Condori Leal,3,3.0,0,0.0,2,2.0,0,0.0,2,2.0,1,1.0,0,0.0,0,0.0,5,5.0,1,0.09803921568627451,0.0
Ariel Horowitz,2,1.0,7,3.5,1,0.5,2,1.0,5,2.5,0,0.0,1,0.5,0,0.0,12,6.0,2,0.03958333333333333,0.09901960784313726
Ariel Jorge Sabbadini,11,2.75,9,2.25,2,0.5,1,0.25,6,1.5,0,0.0,5,1.25,1,0.25,23,5.75,4,0.11386966878402904,0.06255570409982175
Ariel Marconi,2,1.0,4,2.0,1,0.5,1,0.5,8,4.0,0,0.0,1,0.5,0,0.0,8,4.0,2,0.038461538461538464,0.0674110835401158
Ariel Marconi	,9,3.0,9,3.0,1,0.3333333333333333,3,1.0,7,2.3333333333333335,1,0.3333333333333333,2,0.6666666666666666,2,0.6666666666666666,22,7.333333333333333,3,0.0583995636590307,0.07369927281257331
Ariel Teplitz,11,5.5,8,4.0,7,3.5,3,1.5,4,2.0,1,0.5,2,1.0,4,2.0,29,14.5,2,0.16758620689655174,0.1153516295025729
Ariel Zajac,0,0.0,8,4.0,2,1.0,3,1.5,2,1.0,0,0.0,0,0.0,0,0.0,13,6.5,2,0.041666666666666664,0.12121212121212122
Arrese Lemos Matias,12,6.0,7,3.5,0,0.0,0,0.0,0,0.0,3,1.5,1,0.5,1,0.5,19,9.5,2,0.13722826086956522,0.10007974481658692
Ará KRIKORIAN,12,3.0,7,1.75,1,0.25,1,0.25,4,1.0,0,0.0,6,1.5,0,0.0,21,5.25,4,0.054995569339831636,0.04292548739263352
Atilio Cocco,6,3.0,9,4.5,1,0.5,2,1.0,5,2.5,2,1.0,0,0.0,0,0.0,18,9.0,2,0.07045454545454545,0.162004662004662
Augusto El Zoor	,10,2.5,16,4.0,0,0.0,1,0.25,9,2.25,0,0.0,5,1.25,0,0.0,27,6.75,4,0.06745313510019393,0.08928994401378122
Augusto Fortunato,4,2.0,9,4.5,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,13,6.5,2,0.03636363636363636,0.08548632218844984
Augusto Fortunato	,7,2.3333333333333335,13,4.333333333333333,0,0.0,1,0.3333333333333333,1,0.3333333333333333,0,0.0,3,1.0,1,0.3333333333333333,21,7.0,3,0.05921052631578947,0.09499247797120136
Augusto Trimarco,11,5.5,14,7.0,2,1.0,5,2.5,4,2.0,1,0.5,2,1.0,4,2.0,32,16.0,2,0.10081081081081081,0.13962962962962963
Avalos Mateo,13,13.0,7,7.0,2,2.0,1,1.0,2,2.0,0,0.0,5,5.0,3,3.0,23,23.0,1,0.19230769230769232,0.1509433962264151
Axel Alvarez Leonel	,9,9.0,3,3.0,1,1.0,2,2.0,0,0.0,0,0.0,4,4.0,1,1.0,15,15.0,1,0.1724137931034483,0.09433962264150944
Axel Orlinski,3,3.0,5,5.0,0,0.0,2,2.0,2,2.0,1,1.0,0,0.0,0,0.0,10,10.0,1,0.043478260869565216,0.13725490196078433
Axel Schenkelman,59,11.8,41,8.2,3,0.6,4,0.8,8,1.6,1,0.2,24,4.8,8,1.6,107,21.4,5,0.24904357837284669,0.17964580598686036
Ayrton de Oliveira	,5,5.0,3,3.0,0,0.0,1,1.0,0,0.0,1,1.0,1,1.0,0,0.0,9,9.0,1,0.16129032258064516,0.11764705882352941
BAUTISTA USANDIVARAS,46,15.333333333333334,36,12.0,5,1.6666666666666667,3,1.0,6,2.0,3,1.0,15,5.0,7,2.3333333333333335,90,30.0,3,0.20373123512718738,0.25740740740740736
BAUTISTA ZAPATA	,4,2.0,6,3.0,3,1.5,1,0.5,2,1.0,0,0.0,2,1.0,0,0.0,14,7.0,2,0.06897233201581027,0.08295194508009153
"BELLINI, LUCIANO",29,9.666666666666666,17,5.666666666666667,6,2.0,0,0.0,5,1.6666666666666667,1,0.3333333333333333,7,2.3333333333333335,12,4.0,52,17.333333333333332,3,0.20669086938928208,0.114421768707483
"BENAGHI, GUIDO",28,7.0,33,8.25,3,0.75,3,0.75,10,2.5,1,0.25,11,2.75,3,0.75,67,16.75,4,0.1320117272498225,0.1955498866213152
"BOB LEHMANN, JUAN IGNACIO",18,4.5,5,1.25,4,1.0,0,0.0,0,0.0,6,1.5,0,0.0,0,0.0,27,6.75,4,0.10525621054596795,0.025510204081632654
BRIAN FARIAS,13,4.333333333333333,11,3.6666666666666665,3,1.0,0,0.0,6,2.0,4,1.3333333333333333,0,0.0,1,0.3333333333333333,27,9.0,3,0.10507891584782862,0.082632360217714
"BRUZZONE, MATÍAS",15,3.75,8,2.0,4,1.0,3,0.75,5,1.25,0,0.0,7,1.75,1,0.25,30,7.5,4,0.07340697221649603,0.06083333333333333
Baltasar Delpueche,15,7.5,10,5.0,3,1.5,4,2.0,3,1.5,0,0.0,6,3.0,3,1.5,32,16.0,2,0.16352793471437538,0.1276525198938992
Baltasar Delpueche	,69,13.8,14,2.8,7,1.4,9,1.8,8,1.6,4,0.8,24,4.8,9,1.8,99,19.8,5,0.2629191474138833,0.10764739661291385
Baltazar Domingo,21,10.5,6,3.0,2,1.0,2,1.0,4,2.0,2,1.0,7,3.5,1,0.5,31,15.5,2,0.20649350649350648,0.08366013071895426
Barreto Jesús,8,2.0,8,2.0,0,0.0,0,0.0,7,1.75,2,0.5,1,0.25,0,0.0,16,4.0,4,0.05400696864111498,0.03555672268907563
Barros Agustin,6,1.5,10,2.5,0,0.0,4,1.0,7,1.75,1,0.25,0,0.0,3,0.75,20,5.0,4,0.029973649538866932,0.067133263561835
Bassi Juan Ignacio,9,3.0,8,2.6666666666666665,1,0.3333333333333333,2,0.6666666666666666,5,1.6666666666666667,2,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333,20,6.666666666666667,3,0.05749559082892416,0.06632316958403915
Basualdo Tello Pablo,32,5.333333333333333,16,2.6666666666666665,4,0.6666666666666666,9,1.5,10,1.6666666666666667,5,0.8333333333333334,7,1.1666666666666667,3,0.5,61,10.166666666666666,6,0.11400748038679072,0.08883621357494824
Bautista Goldammer,17,8.5,7,3.5,3,1.5,1,0.5,5,2.5,1,0.5,5,2.5,4,2.0,28,14.0,2,0.16666666666666666,0.07054409005628517
Bautista Jáuregui,2,2.0,2,2.0,0,0.0,1,1.0,4,4.0,0,0.0,1,1.0,0,0.0,5,5.0,1,0.046511627906976744,0.04918032786885246
Bautista Manuel Tiano,5,5.0,8,8.0,0,0.0,1,1.0,3,3.0,0,0.0,2,2.0,1,1.0,14,14.0,1,0.09433962264150944,0.17647058823529413
Bautista Mari,2,1.0,4,2.0,0,0.0,0,0.0,5,2.5,0,0.0,1,0.5,0,0.0,6,3.0,2,0.0196078431372549,0.03125
Bautista Nuñez,7,3.5,3,1.5,2,1.0,1,0.5,3,1.5,0,0.0,3,1.5,1,0.5,13,6.5,2,0.07466467958271238,0.05157962604771116
Bautista Suarez Vivas,2,2.0,4,4.0,1,1.0,1,1.0,3,3.0,0,0.0,1,1.0,0,0.0,8,8.0,1,0.06666666666666667,0.10416666666666667
Bautista Vigna,2,2.0,3,3.0,1,1.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,6,6.0,1,0.047619047619047616,0.05084745762711865
Bellisomi Marco,25,4.166666666666667,24,4.0,9,1.5,4,0.6666666666666666,17,2.8333333333333335,4,0.6666666666666666,6,1.0,1,0.16666666666666666,62,10.333333333333334,6,0.10480295566502462,0.0948174759762997
Belloni Esteban,29,14.5,11,5.5,4,2.0,4,2.0,0,0.0,2,1.0,11,5.5,1,0.5,48,24.0,2,0.33959899749373434,0.14937106918238993
Benedetti Augusto,0,0.0,2,2.0,1,1.0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,3,3.0,1,0.01694915254237288,0.03636363636363636
Benetti Luca,1,1.0,9,9.0,0,0.0,1,1.0,2,2.0,0,0.0,0,0.0,1,1.0,11,11.0,1,0.024390243902439025,0.15873015873015872
Benicio Mingote,0,0.0,8,4.0,0,0.0,0,0.0,5,2.5,0,0.0,0,0.0,0,0.0,8,4.0,2,0.0,0.07767722473604827
Benjamin Bouilin Ferri,8,4.0,6,3.0,2,1.0,3,1.5,3,1.5,0,0.0,4,2.0,0,0.0,19,9.5,2,0.07393483709273183,0.0892156862745098
Benjamin Constantini,2,2.0,1,1.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1.0,0,0.0,3,3.0,1,0.05555555555555555,0.030303030303030304
Benjamin De Laudo,44,14.666666666666666,39,13.0,6,2.0,4,1.3333333333333333,8,2.6666666666666665,0,0.0,20,6.666666666666667,4,1.3333333333333333,93,31.0,3,0.3123151408231357,0.22014790764790768
Benjamin Delasoie,5,5.0,2,2.0,1,1.0,2,2.0,1,1.0,0,0.0,2,2.0,1,1.0,10,10.0,1,0.1111111111111111,0.07017543859649122
Benjamin Iglesias,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,2,0.0,0.009433962264150943
Benjamin Marsiletti,2,2.0,4,4.0,0,0.0,0,0.0,3,3.0,0,0.0,1,1.0,0,0.0,6,6.0,1,0.05,0.08163265306122448
Benjamin Palacio,0,0.0,11,2.75,1,0.25,1,0.25,1,0.25,0,0.0,0,0.0,0,0.0,13,3.25,4,0.004901960784313725,0.05017379174491194
Benjamin Salcedo,65,16.25,23,5.75,10,2.5,2,0.5,11,2.75,7,1.75,16,4.0,12,3.0,100,25.0,4,0.29907209382018,0.13599713055954088
Benjamín Scarafia,5,5.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1.0,1,1.0,0,0.0,6,6.0,1,0.11363636363636363,0.02564102564102564
"Bermudez, Tobias",5,1.6666666666666667,15,5.0,2,0.6666666666666666,5,1.6666666666666667,5,1.6666666666666667,1,0.3333333333333333,1,0.3333333333333333,0,0.0,27,9.0,3,0.04384436701509872,0.1413032980829591
"Bermudez, Tobias	",7,2.3333333333333335,15,5.0,7,2.3333333333333335,5,1.6666666666666667,4,1.3333333333333333,0,0.0,3,1.0,1,0.3333333333333333,34,11.333333333333334,3,0.08476089823940487,0.16497855862775218
Bern Zohore	,25,6.25,26,6.5,4,1.0,1,0.25,6,1.5,0,0.0,10,2.5,5,1.25,56,14.0,4,0.13397959464290626,0.132054890921886
Bernabé Scandolo,14,4.666666666666667,21,7.0,3,1.0,1,0.3333333333333333,3,1.0,1,0.3333333333333333,4,1.3333333333333333,3,1.0,39,13.0,3,0.10890151515151514,0.16223135339801648
Biondi Lucas,19,19.0,8,8.0,1,1.0,3,3.0,2,2.0,3,3.0,4,4.0,2,2.0,31,31.0,1,0.3448275862068966,0.2558139534883721
Blas Di Tella,11,3.6666666666666665,23,7.666666666666667,2,0.6666666666666666,6,2.0,3,1.0,1,0.3333333333333333,4,1.3333333333333333,0,0.0,42,14.0,3,0.06684699125091832,0.18977445968971393
Blaz Ezequiel Galvan,10,5.0,11,5.5,1,0.5,4,2.0,3,1.5,0,0.0,5,2.5,0,0.0,26,13.0,2,0.09821428571428571,0.14716312056737588
"Bordon, Bruno",26,8.666666666666666,17,5.666666666666667,3,1.0,3,1.0,6,2.0,3,1.0,7,2.3333333333333335,3,1.0,49,16.333333333333332,3,0.16789215686274508,0.16513048002409705
Bottazzi Facundo,6,1.5,10,2.5,1,0.25,1,0.25,12,3.0,1,0.25,1,0.25,1,0.25,18,4.5,4,0.04326547043938348,0.05154181330651919
Braida Julián Ezequiel,31,15.5,7,3.5,2,1.0,2,1.0,7,3.5,2,1.0,11,5.5,3,1.5,42,21.0,2,0.2694307608100711,0.08117816091954023
Brandon Rodriguez,5,2.5,2,1.0,1,0.5,2,1.0,0,0.0,1,0.5,1,0.5,0,0.0,10,5.0,2,0.05357142857142857,0.043137254901960784
Brandon Uriel Szlaien,56,18.666666666666668,19,6.333333333333333,10,3.3333333333333335,8,2.6666666666666665,7,2.3333333333333335,1,0.3333333333333333,19,6.333333333333333,15,5.0,93,31.0,3,0.363668430335097,0.18534726143421798
Brian Barca,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0.0
Brian Chipana,38,9.5,12,3.0,1,0.25,1,0.25,5,1.25,10,2.5,4,1.0,0,0.0,52,13.0,4,0.1918094925907426,0.056429016819584246
Brian Chipana 	,9,1.8,8,1.6,0,0.0,2,0.4,3,0.6,3,0.6,0,0.0,0,0.0,19,3.8,5,0.040372670807453416,0.04558188265635074
Brian Mathias Coraza Eustace	,5,2.5,6,3.0,1,0.5,1,0.5,0,0.0,1,0.5,1,0.5,0,0.0,13,6.5,2,0.08373349339735894,0.07829457364341086
Brian Nahuel Scifo,1,1.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,3,3.0,1,0.041666666666666664,0.05
Brian Pacheco Condori,17,5.666666666666667,16,5.333333333333333,1,0.3333333333333333,9,3.0,7,2.3333333333333335,0,0.0,7,2.3333333333333335,3,1.0,43,14.333333333333334,3,0.11333235217163788,0.14052707302523074
Brian Paine,66,22.0,31,10.333333333333334,7,2.3333333333333335,5,1.6666666666666667,7,2.3333333333333335,2,0.6666666666666666,25,8.333333333333334,10,3.3333333333333335,109,36.333333333333336,3,0.43594060260726925,0.2426377679954349
Bruno Argañaraz,52,17.333333333333332,28,9.333333333333334,5,1.6666666666666667,3,1.0,5,1.6666666666666667,4,1.3333333333333333,16,5.333333333333333,8,2.6666666666666665,88,29.333333333333332,3,0.35301865205012906,0.18886105380358253
Bruno Argañaraz	,38,19.0,25,12.5,7,3.5,7,3.5,5,2.5,1,0.5,12,6.0,11,5.5,77,38.5,2,0.30609033691225473,0.265
Bruno Brescasin,21,5.25,26,6.5,6,1.5,1,0.25,12,3.0,3,0.75,5,1.25,2,0.5,54,13.5,4,0.1138706695817558,0.1531922525107604
Bruno Casaretto,10,3.3333333333333335,28,9.333333333333334,11,3.6666666666666665,2,0.6666666666666666,7,2.3333333333333335,0,0.0,5,1.6666666666666667,0,0.0,51,17.0,3,0.10585434442207521,0.20841383707954728
Bruno Joel Mesa Meneguz,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,,
Bruno Osorio Ramognino,0,0.0,5,2.5,2,1.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,9,4.5,2,0.01694915254237288,0.07434782608695652
Bruno Tosetto,4,4.0,3,3.0,0,0.0,0,0.0,1,1.0,0,0.0,1,1.0,2,2.0,7,7.0,1,0.058823529411764705,0.045454545454545456
Buleczka Emiliano,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0.0
Burgos Ian Matias,28,4.0,35,5.0,9,1.2857142857142858,7,1.0,17,2.4285714285714284,1,0.14285714285714285,9,1.2857142857142858,7,1.0,79,11.285714285714286,7,0.11105279727174136,0.13540425739673861
"Bustelo Juarez, Juan Pablo",4,4.0,9,9.0,1,1.0,0,0.0,0,0.0,0,0.0,2,2.0,0,0.0,14,14.0,1,0.15151515151515152,0.24324324324324326
"CABEZAS SMITH, JHONATHAN",9,3.0,11,3.6666666666666665,3,1.0,1,0.3333333333333333,2,0.6666666666666666,1,0.3333333333333333,3,1.0,0,0.0,24,8.0,3,0.09633798902091585,0.08285353535353536
CRISTIAN,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2.0,2,2.0,1,0.0425531914893617,0.0
CRISTOPHER GONZALES,28,5.6,18,3.6,1,0.2,6,1.2,6,1.2,1,0.2,12,2.4,1,0.2,53,10.6,5,0.13144875793904318,0.11035565951449178
"Cadelli, Guido",0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0.0
Calvo Emmanuel,13,3.25,14,3.5,1,0.25,7,1.75,3,0.75,3,0.75,2,0.5,0,0.0,35,8.75,4,0.07330659536541889,0.10879993022850165
Camila Florencia Di Nillo	,19,9.5,3,1.5,1,0.5,1,0.5,5,2.5,4,2.0,3,1.5,1,0.5,24,12.0,2,0.17835497835497835,0.03076923076923077
Camilo Bodnar,41,10.25,16,4.0,6,1.5,2,0.5,2,0.5,6,1.5,10,2.5,3,0.75,65,16.25,4,0.21562343358395988,0.09985940795126141
Camilo Fajardo Lemos,2,2.0,10,10.0,0,0.0,1,1.0,3,3.0,0,0.0,1,1.0,0,0.0,13,13.0,1,0.044444444444444446,0.19642857142857142
Camilo Jensen,12,6.0,4,2.0,2,1.0,1,0.5,2,1.0,2,1.0,3,1.5,0,0.0,19,9.5,2,0.11475409836065574,0.045454545454545456
Camilo Ramos Etcheberry,39,9.75,20,5.0,5,1.25,3,0.75,6,1.5,1,0.25,16,4.0,4,1.0,67,16.75,4,0.203125,0.13851454619029943
"Cammarata, Martín",39,9.75,11,2.75,5,1.25,3,0.75,2,0.5,2,0.5,13,3.25,7,1.75,58,14.5,4,0.23084523313181848,0.07550233261492341
"Cammarata, Martín	",11,2.75,14,3.5,2,0.5,1,0.25,4,1.0,0,0.0,4,1.0,3,0.75,28,7.0,4,0.05876465768227306,0.07663604756418696
Canis Bruno Nahuel,23,11.5,21,10.5,1,0.5,2,1.0,6,3.0,3,1.5,5,2.5,4,2.0,47,23.5,2,0.23333333333333334,0.2375946173254836
Carboni Facundo	,18,9.0,11,5.5,1,0.5,4,2.0,1,0.5,1,0.5,6,3.0,3,1.5,34,17.0,2,0.14786324786324787,0.1411111111111111
Cardenas Leonel 	,22,22.0,10,10.0,3,3.0,2,2.0,0,0.0,0,0.0,11,11.0,0,0.0,37,37.0,1,0.38461538461538464,0.2222222222222222
Cardoso Mariano Gabriel,0,0.0,1,1.0,4,4.0,1,1.0,3,3.0,0,0.0,0,0.0,0,0.0,6,6.0,1,0.10526315789473684,0.03333333333333333
Cardoso Mariano Gabriel 	,24,8.0,16,5.333333333333333,5,1.6666666666666667,4,1.3333333333333333,4,1.3333333333333333,4,1.3333333333333333,5,1.6666666666666667,2,0.6666666666666666,49,16.333333333333332,3,0.16472222222222221,0.1185897435897436
Carlini Federico,59,14.75,28,7.0,3,0.75,2,0.5,7,1.75,3,0.75,20,5.0,10,2.5,92,23.0,4,0.301094068688885,0.161019536019536
Carlo Rafael Garcia Palavecino,27,6.75,19,4.75,2,0.5,1,0.25,13,3.25,3,0.75,8,2.0,2,0.5,49,12.25,4,0.173989898989899,0.10268579843624306
Carlos Elicabe,31,7.75,16,4.0,1,0.25,2,0.5,12,3.0,4,1.0,5,1.25,9,2.25,50,12.5,4,0.17774026423480765,0.10034722222222223
Carlos Sayago,32,6.4,22,4.4,7,1.4,5,1.0,11,2.2,3,0.6,8,1.6,7,1.4,66,13.2,5,0.16082410584463794,0.11628025352043207
Casa Santiago Thomas,20,10.0,8,4.0,1,0.5,4,2.0,3,1.5,2,1.0,7,3.5,0,0.0,33,16.5,2,0.20686141304347827,0.12592270950933565
"Casaretto, Franco",11,11.0,4,4.0,1,1.0,1,1.0,1,1.0,3,3.0,1,1.0,0,0.0,17,17.0,1,0.2033898305084746,0.12195121951219512
Catriel Rebon	,3,1.5,8,4.0,1,0.5,0,0.0,4,2.0,0,0.0,1,0.5,1,0.5,12,6.0,2,0.04028132992327366,0.09183673469387754
"Cerda, Juan Eliseo",10,5.0,21,10.5,0,0.0,2,1.0,1,0.5,0,0.0,5,2.5,0,0.0,33,16.5,2,0.11127487103905674,0.266476388168137
Chaparro Facundo,11,1.8333333333333333,25,4.166666666666667,1,0.16666666666666666,4,0.6666666666666666,4,0.6666666666666666,0,0.0,5,0.8333333333333334,1,0.16666666666666666,41,6.833333333333333,6,0.041930141523637464,0.09294000691059516
Charon Iago,10,5.0,9,4.5,0,0.0,1,0.5,4,2.0,1,0.5,3,1.5,1,0.5,20,10.0,2,0.1052128168340507,0.09109730848861283
"Chas, Faustino",0,0.0,3,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,3.0,1,0.0,0.07317073170731707
Christian Helmich,5,5.0,1,1.0,1,1.0,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,7,7.0,1,0.1276595744680851,0.02564102564102564
Christian Nahuel de Celis,14,7.0,6,3.0,3,1.5,1,0.5,5,2.5,1,0.5,4,2.0,3,1.5,24,12.0,2,0.10961012311901505,0.08218291630716135
Christian Rivero,3,0.6,4,0.8,0,0.0,0,0.0,3,0.6,1,0.2,0,0.0,0,0.0,7,1.4,5,0.016216216216216217,0.01913110566512364
Ciro Salotti,0,0.0,4,4.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,5,5.0,1,0.0,0.10638297872340426
Claudio Pelliccioni,10,2.0,26,5.2,3,0.6,4,0.8,8,1.6,0,0.0,2,0.4,6,1.2,43,8.6,5,0.054440221749590324,0.15275089605734768
Cole Manfred,17,17.0,9,9.0,1,1.0,3,3.0,4,4.0,0,0.0,5,5.0,7,7.0,30,30.0,1,0.29508196721311475,0.2608695652173913
"Comando, Tomas",2,1.0,19,9.5,0,0.0,2,1.0,5,2.5,0,0.0,1,0.5,0,0.0,23,11.5,2,0.024390243902439025,0.24744897959183673
"Comando, Tomas	",6,3.0,16,8.0,1,0.5,1,0.5,2,1.0,0,0.0,3,1.5,0,0.0,24,12.0,2,0.0712969786293294,0.22086899275839367
Comte Juan Pablo,8,4.0,6,3.0,3,1.5,5,2.5,2,1.0,1,0.5,2,1.0,1,0.5,22,11.0,2,0.14242424242424243,0.11204146730462519
Cordoba Matias,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0.0
Coronel Lautaro	,10,5.0,6,3.0,4,2.0,2,1.0,1,0.5,1,0.5,3,1.5,1,0.5,22,11.0,2,0.10915750915750916,0.0748148148148148
Corradini Ilan ,6,6.0,5,5.0,0,0.0,2,2.0,1,1.0,0,0.0,3,3.0,0,0.0,13,13.0,1,0.13333333333333333,0.175
Corradini Ilan Genaro,16,5.333333333333333,13,4.333333333333333,2,0.6666666666666666,1,0.3333333333333333,3,1.0,3,1.0,3,1.0,1,0.3333333333333333,32,10.666666666666666,3,0.11402116402116402,0.09242424242424242
Costilla Dino,2,2.0,5,5.0,5,5.0,2,2.0,2,2.0,0,0.0,1,1.0,0,0.0,14,14.0,1,0.10144927536231885,0.12280701754385964
Cristian Ariel Angulo,10,5.0,3,1.5,1,0.5,1,0.5,2,1.0,0,0.0,5,2.5,0,0.0,15,7.5,2,0.20402298850574713,0.045454545454545456
Cristian Ezequiel Bassi,3,1.0,14,4.666666666666667,0,0.0,3,1.0,3,1.0,0,0.0,1,0.3333333333333333,1,0.3333333333333333,20,6.666666666666667,3,0.019012345679012346,0.11368563685636857
Cristian Junior Perez Diaz	,0,0.0,1,0.5,1,0.5,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,2,1.0,2,0.007936507936507936,0.007692307692307693
Cristian Meoqui,10,5.0,8,4.0,0,0.0,0,0.0,7,3.5,2,1.0,2,1.0,0,0.0,18,9.0,2,0.08565375302663439,0.09150657229524772
Cristian Mostoni De Santis,2,0.5,6,1.5,0,0.0,0,0.0,5,1.25,0,0.0,1,0.25,0,0.0,8,2.0,4,0.015625,0.031671796625627
Córdoba Nicolas,65,6.5,71,7.1,10,1.0,18,1.8,22,2.2,0,0.0,31,3.1,3,0.3,164,16.4,10,0.1788576117923944,0.18997481390778242
D'Arcangelo Genaro,3,1.0,5,1.6666666666666667,1,0.3333333333333333,0,0.0,5,1.6666666666666667,1,0.3333333333333333,0,0.0,0,0.0,9,3.0,3,0.031216931216931216,0.03636363636363637
DARIO CUEVAS,9,4.5,3,1.5,3,1.5,1,0.5,5,2.5,0,0.0,3,1.5,3,1.5,16,8.0,2,0.08276797829036635,0.036375661375661374
