torneo,categoria,fecha_fixture,match_id,date,location,team,player,points,rebounds,assists,steals,fouls,triples,dobles,libres,status,score_global,eficiencia_ofensiva
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,218,2026-03-23T16:30:00.000Z,SECOND CHANCE,UNION,Mariano Pablo García,7,17,1,0,0,0,1,5,ok,25,1.1666666666666667
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,218,2026-03-23T16:30:00.000Z,SECOND CHANCE,UNION,Federico Gestal,13,2,1,1,1,2,3,1,ok,17,2.1666666666666665
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,218,2026-03-23T16:30:00.000Z,SECOND CHANCE,SINGAPUR,Emmanuel Ajata,10,10,0,2,3,0,4,2,ok,22,1.6666666666666667
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,218,2026-03-23T16:30:00.000Z,SECOND CHANCE,SINGAPUR,Tomas Alejandro Ramón,3,6,6,2,4,0,1,1,ok,17,1.5
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,218,2026-03-23T16:30:00.000Z,SECOND CHANCE,SINGAPUR,Giuliano Mazurra,0,7,0,0,1,0,0,0,ok,7,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,218,2026-03-23T16:30:00.000Z,SECOND CHANCE,SINGAPUR,Brian Chipana,2,2,0,0,2,0,1,0,ok,4,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,218,2026-03-23T16:30:00.000Z,SECOND CHANCE,SINGAPUR,Miguel Serrudo,4,2,0,0,2,0,1,2,ok,6,1.3333333333333333
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,218,2026-03-23T16:30:00.000Z,SECOND CHANCE,SINGAPUR,Alvaro Nataniel condori,3,2,0,0,2,1,0,0,ok,5,3.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,218,2026-03-23T16:30:00.000Z,SECOND CHANCE,SINGAPUR,Alejandro Rafael Mayora Villanueva,22,17,1,3,2,2,8,0,ok,43,2.2
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,218,2026-03-23T16:30:00.000Z,SECOND CHANCE,SINGAPUR,Leandro Luca Gonzales Llanos,0,0,0,0,0,0,0,0,ok,0,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,218,2026-03-23T16:30:00.000Z,SECOND CHANCE,SINGAPUR,Gabriel Fuentes,0,6,1,6,1,0,0,0,ok,13,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,PM B,Roman Calandrelli,0,0,0,2,0,0,0,0,ok,2,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,PM B,Valentin Cavalieri,0,0,0,0,0,0,0,0,ok,0,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,PM B,Sebastian Losada,4,5,1,0,1,0,2,0,ok,10,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,PM B,Ignacio Bagazette,10,4,2,2,0,1,3,1,ok,18,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,PM B,Nicolas Garceztein Barral	,0,2,3,0,2,0,0,0,ok,5,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,PM B,Santiago Alejandro,4,7,1,0,3,0,2,0,ok,12,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,PM B,Manuel Neyra,2,4,2,0,1,0,1,0,ok,8,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,PM B,Nicolas Zaleski,12,9,3,2,3,0,4,4,ok,26,1.5
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,PM B,Nehuen Lamenti,15,5,0,2,1,3,3,0,ok,22,2.5
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,PM B,Theo Charreau,7,4,0,1,2,0,3,1,ok,12,1.75
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,PM B,Kevin Stambulsuy,4,3,1,4,1,0,2,0,ok,12,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,SLAM DUNK,Agustin Sainato,2,9,1,0,2,0,1,0,ok,12,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,SLAM DUNK,Ramon Ignacio Gonzalez,0,0,0,1,0,0,0,0,ok,1,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,SLAM DUNK,Santiago Villaver,3,6,0,0,2,0,1,1,ok,9,1.5
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,SLAM DUNK,Matias Gallego,0,2,0,0,1,0,0,0,ok,2,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,SLAM DUNK,Ramiro Gonzalo Ruiz,0,2,0,0,1,0,0,0,ok,2,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,SLAM DUNK,Santiago Montenegro,6,2,0,2,0,1,1,1,ok,10,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,SLAM DUNK,Fernando Malgrande,3,4,1,2,4,1,0,0,ok,10,3.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,SLAM DUNK,Mauro Cicerchia,7,1,0,0,0,1,2,0,ok,8,2.3333333333333335
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,219,2026-03-23T19:00:00.000Z,SECOND CHANCE,SLAM DUNK,Lucas Reboredo ,7,14,3,0,2,0,2,3,ok,24,1.4
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,LA TOLANETA,Federico Fasano,3,0,0,1,3,1,0,0,ok,4,3.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,LA TOLANETA,Facundo Bustamante,7,4,0,0,0,2,0,1,ok,11,2.3333333333333335
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,LA TOLANETA,Cristian Mostoni De Santis,0,0,0,0,0,0,0,0,ok,0,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,LA TOLANETA,German Augusto Cirignoli,0,4,1,1,1,0,0,0,ok,6,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,LA TOLANETA,Pablo Nicolas Tagliavini,8,6,0,0,2,0,4,0,ok,14,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,LA TOLANETA,Nicolas Neri Bondaruk,3,10,0,3,3,0,0,3,ok,16,1.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,LA TOLANETA,Juan Eslaiman,2,3,0,0,4,0,0,2,ok,5,1.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,LA TOLANETA,Ignacio Bisio Maritato,8,2,0,1,2,0,2,4,ok,11,1.3333333333333333
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,LA TOLANETA,Santiago De La Cruz Tomm,7,3,0,3,0,1,1,2,ok,13,1.75
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,LA TOLANETA,Leandro Gabriel Patané,3,1,0,1,3,1,0,0,ok,5,3.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,GIUFFRA C,Barreto Jesús,0,0,0,0,1,0,0,0,ok,0,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,GIUFFRA C,Chaparro Facundo,0,1,0,0,0,0,0,0,ok,1,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,GIUFFRA C,Mahmud Ezequiel,4,8,1,1,3,1,0,1,ok,14,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,GIUFFRA C,Mié Luraschi Francisco Matías,2,5,0,1,3,0,1,0,ok,8,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,GIUFFRA C,Ybarra Kevin,0,0,0,0,0,0,0,0,ok,0,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,GIUFFRA C,Fernandez Cali Franco,0,1,0,0,1,0,0,0,ok,1,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,GIUFFRA C,Denis Francisco,4,1,1,1,5,0,2,0,ok,7,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,GIUFFRA C,Gungolo Pablo,0,2,0,0,3,0,0,0,ok,2,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,GIUFFRA C,Lopez Facundo Agustín,2,4,0,1,0,0,1,0,ok,7,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,GIUFFRA C,Vazquez Cardozo Lautaro,3,0,1,5,5,0,1,1,ok,9,1.5
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,GIUFFRA C,Zapata Liber Daniel,0,0,0,0,1,0,0,0,ok,0,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,220,2026-03-24T18:00:00.000Z,UGAB,GIUFFRA C,Tapia Michael Christian.,17,6,1,0,4,2,4,3,ok,24,1.8888888888888888
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,ASOCIACION DE ATLETAS,Rodrigo Piccolini,12,3,1,0,3,3,1,1,ok,16,2.4
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,ASOCIACION DE ATLETAS,Giuliana Aylen Ramos Severino,3,2,2,0,3,1,0,0,ok,7,3.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,ASOCIACION DE ATLETAS,Lucas Wenceslao Galván,11,7,0,3,3,1,4,0,ok,21,2.2
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,ASOCIACION DE ATLETAS,Emanuel Paz Abraham,6,3,0,0,3,0,3,0,ok,9,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,ASOCIACION DE ATLETAS,Emiliano Pinelli,0,2,0,0,0,0,0,0,ok,2,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,ASOCIACION DE ATLETAS,Federico Gabriel Alvarez Rouco,12,12,0,0,1,0,6,0,ok,24,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,ASOCIACION DE ATLETAS,Marcos Ezequiel Salvatierra,16,4,2,3,1,2,5,0,ok,25,2.2857142857142856
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,ASOCIACION DE ATLETAS,Emilio Ricardo Pernas,0,2,0,0,1,0,0,0,ok,2,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,ASOCIACION DE ATLETAS,Patricio Coronel,0,2,0,0,0,0,0,0,ok,2,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,ASOCIACION DE ATLETAS,Oliveros Zheng Kenneth Thierry,7,2,0,0,1,1,2,0,ok,9,2.3333333333333335
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,THE NETBALLERS,Gonzalo Fridman,13,5,1,3,0,0,6,1,ok,22,1.8571428571428572
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,THE NETBALLERS,Felipe Hernan Ercoli,2,2,0,0,0,0,1,0,ok,4,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,THE NETBALLERS,Martin Zimmerman,7,3,0,1,1,1,2,0,ok,11,2.3333333333333335
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,THE NETBALLERS,Patricio Colombo ,0,2,0,0,0,0,0,0,ok,2,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,THE NETBALLERS,Joel Alexander Toledo,0,3,0,0,2,0,0,0,ok,3,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,THE NETBALLERS,Denisse Colombo,2,3,0,0,0,0,1,0,ok,5,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,THE NETBALLERS,Juan Ignacio Viviano,5,2,0,2,0,1,1,0,ok,9,2.5
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,THE NETBALLERS,Alan Garber,14,6,2,1,4,1,4,3,ok,23,1.75
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,221,sin fecha,UGAB,THE NETBALLERS,Luis Alan Velardes,9,9,0,1,0,2,1,1,ok,19,2.25
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,222,sin fecha,sin lugar,MONSTARS,Agustin Mendia,7,8,1,0,23,0,3,1,ok,16,1.75
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,222,sin fecha,sin lugar,MONSTARS,Joaquin Ortiz,6,4,1,2,1,1,1,1,ok,13,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,222,sin fecha,sin lugar,MONSTARS,Matias Chaio,5,11,1,0,3,1,1,0,ok,17,2.5
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,222,sin fecha,sin lugar,MONSTARS,Agustin Francisco Fornes,3,6,0,2,2,0,1,1,ok,11,1.5
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,222,sin fecha,sin lugar,MONSTARS,Emiliano Mendia,4,1,1,3,2,0,2,0,ok,9,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,222,sin fecha,sin lugar,MONSTARS,Guido Debenedetti,10,5,2,1,1,1,3,1,ok,18,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,222,sin fecha,sin lugar,BASKET GESTION,Matías Alejandro Ocampo,22,1,1,2,0,4,3,4,ok,26,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,222,sin fecha,sin lugar,BASKET GESTION,Facundo Sgro,6,4,3,1,3,1,1,1,ok,14,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,222,sin fecha,sin lugar,BASKET GESTION,Federico Adrián Albanese,3,3,1,1,0,1,0,0,ok,8,3.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,222,sin fecha,sin lugar,BASKET GESTION,Gonzalo Román Zungri,5,5,1,0,1,1,1,0,ok,11,2.5
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,222,sin fecha,sin lugar,BASKET GESTION,Stefano Melnik,2,6,1,3,2,0,1,0,ok,12,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,222,sin fecha,sin lugar,BASKET GESTION,Juan Pablo Sileone,0,1,1,1,1,0,0,0,ok,3,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,222,sin fecha,sin lugar,BASKET GESTION,Tiziano Tachile,14,6,0,0,0,0,7,0,ok,20,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,222,sin fecha,sin lugar,BASKET GESTION,Tomas Alejandro Blanco Rojas,7,1,3,0,3,1,2,0,ok,11,2.3333333333333335
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,222,sin fecha,sin lugar,BASKET GESTION,Martin Gentile,6,6,2,0,4,0,3,0,ok,14,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,222,sin fecha,sin lugar,BASKET GESTION,Alex Mugica,3,3,3,3,1,0,1,1,ok,12,1.5
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,TORTUGOS,Fernando landgraf,0,2,1,0,2,0,0,0,ok,3,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,TORTUGOS,Ivan Nuñez,2,1,0,1,2,0,1,0,ok,4,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,TORTUGOS,Jerónimo Monti,2,3,1,0,0,0,1,0,ok,6,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,TORTUGOS,Federico Barrau Maceira,0,0,0,1,0,0,0,0,ok,1,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,TORTUGOS,Juan Esteban Balestretti,0,0,1,0,1,0,0,0,ok,1,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,TORTUGOS,Juan Cruz Ferreiro,0,2,0,0,0,0,0,0,ok,2,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,TORTUGOS,Angel Raul Storani,3,1,0,0,0,0,1,1,ok,4,1.5
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,TORTUGOS,Matias Cesar Lamedica,14,8,1,2,2,1,5,1,ok,25,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,TORTUGOS,Ricardo Francisco Marengo,0,2,0,0,2,0,0,0,ok,2,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,TORTUGOS,Leonardo Calabresi,13,15,0,0,0,0,6,1,ok,28,1.8571428571428572
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,TORTUGOS,Marco Milinkovic,2,4,0,1,1,0,1,0,ok,7,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,TORTUGOS,Ivan Sepag,6,7,0,1,2,0,3,0,ok,14,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,JK PHILOSOPHY,Ezequiel Ilan Litvak,2,3,0,0,0,0,1,0,ok,5,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,JK PHILOSOPHY,Nicholas Sher,0,2,1,3,1,0,0,0,ok,6,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,JK PHILOSOPHY,Maximiliano Sher,20,2,1,6,1,2,6,2,ok,29,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,JK PHILOSOPHY,Santiago Rondina,0,0,1,0,1,0,0,0,ok,1,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,JK PHILOSOPHY,Maximiliano Glusman,8,7,0,1,0,2,1,0,ok,16,2.6666666666666665
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,JK PHILOSOPHY,Jonatan Zitzer,4,9,1,1,0,0,2,0,ok,15,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,JK PHILOSOPHY,⁠Ilan Trupkin,3,3,2,1,4,1,0,0,ok,9,3.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,JK PHILOSOPHY,Matias Besmedrisnik,2,1,0,0,2,0,1,0,ok,3,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,JK PHILOSOPHY,Joaquin Baez Langer,2,2,0,0,5,0,1,0,ok,4,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,223,sin fecha,sin lugar,JK PHILOSOPHY,Felipe Arenas ,2,0,0,2,0,0,1,0,ok,4,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,VECCHIA SIGNORA,Santino Sironi,3,3,0,0,0,1,0,0,ok,6,3.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,VECCHIA SIGNORA,Ignacio Muñiz Fernandez,4,4,0,1,1,0,2,0,ok,9,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,VECCHIA SIGNORA,Tomas Mugnolo,2,6,2,1,3,0,1,0,ok,11,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,VECCHIA SIGNORA,Lucio Ayuso,11,12,0,1,0,0,2,7,ok,24,1.2222222222222223
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,VECCHIA SIGNORA,Mateo Monetta,0,0,1,0,0,0,0,0,ok,1,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,VECCHIA SIGNORA,Juan Ignacio Contrera,0,3,0,0,1,0,0,0,ok,3,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,VECCHIA SIGNORA,Tomas Bautista Ruiz Grasso,9,9,1,1,1,1,2,2,ok,20,1.8
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,VECCHIA SIGNORA,Juan Ruiz Grasso,10,6,1,1,3,0,4,2,ok,18,1.6666666666666667
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,VECCHIA SIGNORA,Santiago Infante,11,6,1,0,11,2,2,1,ok,18,2.2
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,HURLINGHAM RETURN,Santiago Algarin,6,5,1,1,2,0,3,0,ok,13,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,HURLINGHAM RETURN,Carlos Sayago,4,3,2,0,2,0,2,0,ok,9,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,HURLINGHAM RETURN,Julian Porto Pettinicchi,10,3,2,2,3,3,0,1,ok,17,2.5
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,HURLINGHAM RETURN,Tomas Fernandez,9,11,1,1,2,1,2,2,ok,22,1.8
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,HURLINGHAM RETURN,Gonzalo Sandes,3,1,0,0,2,1,0,0,ok,4,3.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,HURLINGHAM RETURN,Luciano Exequiel Dercach,0,0,0,0,2,0,0,0,ok,0,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,HURLINGHAM RETURN,Andres Aldo Palomo,5,3,0,0,4,1,1,0,ok,8,2.5
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,HURLINGHAM RETURN,Franco Gabriel Smurra,6,4,2,0,1,1,1,1,ok,12,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,HURLINGHAM RETURN,Luca Reynaldo,2,3,0,0,1,0,1,0,ok,5,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 4,224,sin fecha,sin lugar,HURLINGHAM RETURN,Luan Benito Ristau,2,4,0,0,2,0,1,0,ok,6,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,226,2026-03-28T03:00:00.000Z,ugab,BLACK SHISUS,Carlos Elicabe,15,2,0,0,3,2,2,5,ok,17,1.6666666666666667
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,226,2026-03-28T03:00:00.000Z,ugab,BLACK SHISUS,Gonzalo Alvarez,6,2,0,1,3,0,3,0,ok,9,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,226,2026-03-28T03:00:00.000Z,ugab,BLACK SHISUS,Ignacio Spotti,8,2,0,2,5,0,4,0,ok,12,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,226,2026-03-28T03:00:00.000Z,ugab,BLACK SHISUS,Claudio Pelliccioni,0,7,0,1,2,0,0,0,ok,8,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,226,2026-03-28T03:00:00.000Z,ugab,BLACK SHISUS,Federico Bava,14,5,0,2,2,1,5,1,ok,21,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,226,2026-03-28T03:00:00.000Z,ugab,BLACK SHISUS,Rhys Samuel Logan,23,4,0,1,3,7,0,2,ok,28,2.5555555555555554
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,226,2026-03-28T03:00:00.000Z,ugab,BLACK SHISUS,Luis Gonzalez,3,1,0,2,1,0,1,1,ok,6,1.5
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,226,2026-03-28T03:00:00.000Z,ugab,SINGAPUR,Emmanuel Ajata,2,2,0,0,1,0,1,0,ok,4,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,226,2026-03-28T03:00:00.000Z,ugab,SINGAPUR,Tomas Alejandro Ramón,0,2,0,0,1,0,0,0,ok,2,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,226,2026-03-28T03:00:00.000Z,ugab,SINGAPUR,Brian Pacheco Condori,9,4,0,0,0,0,4,1,ok,13,1.8
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,226,2026-03-28T03:00:00.000Z,ugab,SINGAPUR,Brian Chipana,19,4,0,0,1,5,2,0,ok,23,2.7142857142857144
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,226,2026-03-28T03:00:00.000Z,ugab,SINGAPUR,Alvaro Nataniel condori,2,1,0,0,0,0,1,0,ok,3,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,226,2026-03-28T03:00:00.000Z,ugab,SINGAPUR,Alejandro Rafael Mayora Villanueva,13,11,0,3,3,0,4,5,ok,27,1.4444444444444444
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,226,2026-03-28T03:00:00.000Z,ugab,SINGAPUR,Luciano Gabriel Robledo,2,4,0,1,1,0,1,0,ok,7,2.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,226,2026-03-28T03:00:00.000Z,ugab,SINGAPUR,Leandro Luca Gonzales Llanos,0,0,0,0,0,0,0,0,ok,0,0.0
TORNEO APERTURA 2026,PRIMERA D,Fecha 5,226,2026-03-28T03:00:00.000Z,ugab,SINGAPUR,Gabriel Fuentes,0,3,0,0,5,0,0,0,ok,3,0.0
